,Feature,Importance
3159,count_fp_1111,0
3160,count_fp_1112,0
3161,count_fp_1113,0
3162,count_fp_1114,2
3163,count_fp_1115,0
3164,count_fp_1116,0
3165,count_fp_1117,0
3166,count_fp_1118,19
3167,count_fp_1119,0
3168,count_fp_1120,0
3169,count_fp_1121,0
3170,count_fp_1122,0
3171,count_fp_1123,0
3172,count_fp_1124,0
3173,count_fp_1125,0
3174,count_fp_1126,0
3175,count_fp_1127,0
3176,count_fp_1128,0
3177,count_fp_1129,0
3178,count_fp_1130,0
3179,count_fp_1131,0
3180,count_fp_1132,0
3181,count_fp_1133,0
3182,count_fp_1134,0
3183,count_fp_1135,0
3184,count_fp_1136,0
3185,count_fp_1137,0
3186,count_fp_1138,0
3187,count_fp_1139,0
3188,count_fp_1140,0
3189,count_fp_1141,0
3190,count_fp_1142,0
3191,count_fp_1143,0
3192,count_fp_1144,0
3193,count_fp_1145,7
3194,count_fp_1146,0
3195,count_fp_1147,0
3196,count_fp_1148,0
3197,count_fp_1149,0
3198,count_fp_1150,0
3199,count_fp_1151,0
3200,count_fp_1152,0
3201,count_fp_1153,0
3202,count_fp_1154,0
3203,count_fp_1155,0
3204,count_fp_1156,0
3205,count_fp_1157,0
3206,count_fp_1158,0
3207,count_fp_1159,0
3208,count_fp_1160,0
3209,count_fp_1161,0
3210,count_fp_1162,0
3211,count_fp_1163,1
3212,count_fp_1164,0
3213,count_fp_1165,0
3214,count_fp_1166,0
3215,count_fp_1167,0
3216,count_fp_1168,0
3217,count_fp_1169,0
3218,count_fp_1170,0
3219,count_fp_1171,0
3220,count_fp_1172,0
3221,count_fp_1173,0
3222,count_fp_1174,0
3223,count_fp_1175,0
3224,count_fp_1176,0
3225,count_fp_1177,0
3226,count_fp_1178,0
3227,count_fp_1179,0
3228,count_fp_1180,0
3229,count_fp_1181,0
3230,count_fp_1182,0
3231,count_fp_1183,0
3232,count_fp_1184,0
3233,count_fp_1185,0
3234,count_fp_1186,0
3235,count_fp_1187,0
3236,count_fp_1188,0
3237,count_fp_1189,0
3238,count_fp_1190,0
3239,count_fp_1191,0
3240,count_fp_1192,0
3241,count_fp_1193,0
3242,count_fp_1194,0
3243,count_fp_1195,0
3244,count_fp_1196,0
3245,count_fp_1197,0
3246,count_fp_1198,0
3247,count_fp_1199,0
3248,count_fp_1200,0
3249,count_fp_1201,0
3250,count_fp_1202,0
3251,count_fp_1203,0
3252,count_fp_1204,0
3253,count_fp_1205,0
3254,count_fp_1206,0
3255,count_fp_1207,0
3256,count_fp_1208,0
3257,count_fp_1209,0
3258,count_fp_1210,0
3259,count_fp_1211,0
3260,count_fp_1212,0
3261,count_fp_1213,0
3262,count_fp_1214,0
3263,count_fp_1215,0
3264,count_fp_1216,0
3265,count_fp_1217,0
3266,count_fp_1218,0
3267,count_fp_1219,0
3268,count_fp_1220,0
3269,count_fp_1221,0
3270,count_fp_1222,2
3271,count_fp_1223,0
3272,count_fp_1224,0
3273,count_fp_1225,0
3274,count_fp_1226,0
3275,count_fp_1227,0
3276,count_fp_1228,0
3277,count_fp_1229,0
3278,count_fp_1230,0
3279,count_fp_1231,0
3280,count_fp_1232,0
3281,count_fp_1233,0
3282,count_fp_1234,0
3283,count_fp_1235,0
3284,count_fp_1236,0
3285,count_fp_1237,0
3286,count_fp_1238,0
3287,count_fp_1239,0
3288,count_fp_1240,0
3289,count_fp_1241,0
3290,count_fp_1242,0
3291,count_fp_1243,0
3292,count_fp_1244,0
3293,count_fp_1245,0
3294,count_fp_1246,0
3295,count_fp_1247,0
3296,count_fp_1248,0
3297,count_fp_1249,0
3298,count_fp_1250,0
3299,count_fp_1251,0
3300,count_fp_1252,0
3301,count_fp_1253,0
3302,count_fp_1254,0
3303,count_fp_1255,0
3304,count_fp_1256,0
3305,count_fp_1257,0
3306,count_fp_1258,0
3307,count_fp_1259,0
3308,count_fp_1260,3
3309,count_fp_1261,0
3310,count_fp_1262,0
3311,count_fp_1263,0
3312,count_fp_1264,0
3313,count_fp_1265,0
3314,count_fp_1266,0
3315,count_fp_1267,0
3316,count_fp_1268,0
3317,count_fp_1269,0
3318,count_fp_1270,0
3319,count_fp_1271,0
3320,count_fp_1272,0
3321,count_fp_1273,0
3322,count_fp_1274,0
3323,count_fp_1275,0
3324,count_fp_1276,0
3325,count_fp_1277,0
3326,count_fp_1278,0
3327,count_fp_1279,0
3328,count_fp_1280,0
3329,count_fp_1281,0
3330,count_fp_1282,0
3331,count_fp_1283,0
3332,count_fp_1284,0
3333,count_fp_1285,0
3334,count_fp_1286,0
3335,count_fp_1287,0
3336,count_fp_1288,0
3337,count_fp_1289,0
3338,count_fp_1290,0
3339,count_fp_1291,0
3340,count_fp_1292,0
3341,count_fp_1293,0
3342,count_fp_1294,0
3343,count_fp_1295,0
3344,count_fp_1296,0
3345,count_fp_1297,0
3346,count_fp_1298,0
3347,count_fp_1299,0
3348,count_fp_1300,0
3349,count_fp_1301,0
3350,count_fp_1302,0
3351,count_fp_1303,0
3352,count_fp_1304,0
3353,count_fp_1305,0
3354,count_fp_1306,0
3355,count_fp_1307,0
3356,count_fp_1308,0
3357,count_fp_1309,4
3358,count_fp_1310,0
3359,count_fp_1311,0
3360,count_fp_1312,1
3361,count_fp_1313,0
3362,count_fp_1314,0
3363,count_fp_1315,10
3364,count_fp_1316,0
3365,count_fp_1317,0
3366,count_fp_1318,0
3367,count_fp_1319,0
3368,count_fp_1320,0
3369,count_fp_1321,0
3370,count_fp_1322,0
3371,count_fp_1323,0
3372,count_fp_1324,0
3373,count_fp_1325,5
3374,count_fp_1326,0
3375,count_fp_1327,0
3376,count_fp_1328,0
3377,count_fp_1329,0
3378,count_fp_1330,0
3379,count_fp_1331,0
3380,count_fp_1332,0
3381,count_fp_1333,0
3382,count_fp_1334,0
3383,count_fp_1335,0
3384,count_fp_1336,0
3385,count_fp_1337,0
3386,count_fp_1338,0
3387,count_fp_1339,0
3388,count_fp_1340,0
3389,count_fp_1341,0
3390,count_fp_1342,0
3391,count_fp_1343,0
3392,count_fp_1344,0
3393,count_fp_1345,8
3394,count_fp_1346,0
3395,count_fp_1347,0
3396,count_fp_1348,0
3397,count_fp_1349,0
3398,count_fp_1350,0
3399,count_fp_1351,0
3400,count_fp_1352,0
3401,count_fp_1353,0
3402,count_fp_1354,0
3403,count_fp_1355,0
3404,count_fp_1356,0
3405,count_fp_1357,0
3406,count_fp_1358,0
3407,count_fp_1359,0
3408,count_fp_1360,0
3409,count_fp_1361,0
3410,count_fp_1362,0
3411,count_fp_1363,0
3412,count_fp_1364,0
3413,count_fp_1365,0
3414,count_fp_1366,0
3415,count_fp_1367,0
3416,count_fp_1368,0
3417,count_fp_1369,0
3418,count_fp_1370,0
3419,count_fp_1371,0
3420,count_fp_1372,0
3421,count_fp_1373,0
3422,count_fp_1374,0
3423,count_fp_1375,0
3424,count_fp_1376,0
3425,count_fp_1377,0
3426,count_fp_1378,0
3427,count_fp_1379,0
3428,count_fp_1380,10
3429,count_fp_1381,0
3430,count_fp_1382,0
3431,count_fp_1383,0
3432,count_fp_1384,0
3433,count_fp_1385,0
3434,count_fp_1386,0
3435,count_fp_1387,0
3436,count_fp_1388,0
3437,count_fp_1389,0
3438,count_fp_1390,0
3439,count_fp_1391,0
3440,count_fp_1392,0
3441,count_fp_1393,0
3442,count_fp_1394,0
3443,count_fp_1395,0
3444,count_fp_1396,0
3445,count_fp_1397,0
3446,count_fp_1398,0
3447,count_fp_1399,0
3448,count_fp_1400,0
3449,count_fp_1401,0
3450,count_fp_1402,0
3451,count_fp_1403,0
3452,count_fp_1404,0
3453,count_fp_1405,0
3454,count_fp_1406,0
3455,count_fp_1407,0
3456,count_fp_1408,0
3457,count_fp_1409,0
3458,count_fp_1410,0
3459,count_fp_1411,0
3460,count_fp_1412,0
3461,count_fp_1413,0
3462,count_fp_1414,0
3463,count_fp_1415,0
3464,count_fp_1416,0
3465,count_fp_1417,0
3466,count_fp_1418,0
3467,count_fp_1419,0
3468,count_fp_1420,0
3469,count_fp_1421,0
3470,count_fp_1422,0
3471,count_fp_1423,0
3472,count_fp_1424,0
3473,count_fp_1425,0
3474,count_fp_1426,0
3475,count_fp_1427,0
3476,count_fp_1428,0
3477,count_fp_1429,0
3478,count_fp_1430,0
3479,count_fp_1431,0
3480,count_fp_1432,0
3481,count_fp_1433,0
3482,count_fp_1434,0
3483,count_fp_1435,0
3484,count_fp_1436,0
3485,count_fp_1437,0
3486,count_fp_1438,0
3487,count_fp_1439,0
3488,count_fp_1440,0
3489,count_fp_1441,0
3490,count_fp_1442,0
3491,count_fp_1443,0
3492,count_fp_1444,0
3493,count_fp_1445,0
3494,count_fp_1446,0
3495,count_fp_1447,0
3496,count_fp_1448,0
3497,count_fp_1449,0
3498,count_fp_1450,0
3499,count_fp_1451,0
3500,count_fp_1452,0
3501,count_fp_1453,0
3502,count_fp_1454,0
3503,count_fp_1455,0
3504,count_fp_1456,0
3505,count_fp_1457,0
3506,count_fp_1458,0
3507,count_fp_1459,0
3508,count_fp_1460,0
3509,count_fp_1461,0
3510,count_fp_1462,0
3511,count_fp_1463,0
3512,count_fp_1464,0
3513,count_fp_1465,0
3514,count_fp_1466,0
3515,count_fp_1467,0
3516,count_fp_1468,0
3517,count_fp_1469,0
3518,count_fp_1470,0
3519,count_fp_1471,0
3520,count_fp_1472,0
3521,count_fp_1473,0
3522,count_fp_1474,0
3523,count_fp_1475,0
3524,count_fp_1476,0
3525,count_fp_1477,0
3526,count_fp_1478,0
3527,count_fp_1479,0
3528,count_fp_1480,9
3529,count_fp_1481,0
3530,count_fp_1482,0
3531,count_fp_1483,0
3532,count_fp_1484,0
3533,count_fp_1485,0
3534,count_fp_1486,0
3535,count_fp_1487,0
3536,count_fp_1488,0
3537,count_fp_1489,0
3538,count_fp_1490,0
3539,count_fp_1491,0
3540,count_fp_1492,0
3541,count_fp_1493,0
3542,count_fp_1494,0
3543,count_fp_1495,2
3544,count_fp_1496,0
3545,count_fp_1497,0
3546,count_fp_1498,0
3547,count_fp_1499,0
3548,count_fp_1500,0
3549,count_fp_1501,0
3550,count_fp_1502,0
3551,count_fp_1503,0
3552,count_fp_1504,0
3553,count_fp_1505,0
3554,count_fp_1506,0
3555,count_fp_1507,0
3556,count_fp_1508,0
3557,count_fp_1509,0
3558,count_fp_1510,0
3559,count_fp_1511,0
3560,count_fp_1512,0
3561,count_fp_1513,0
3562,count_fp_1514,0
3563,count_fp_1515,0
3564,count_fp_1516,1
3565,count_fp_1517,0
3566,count_fp_1518,0
3567,count_fp_1519,0
3568,count_fp_1520,0
3569,count_fp_1521,0
3570,count_fp_1522,0
3571,count_fp_1523,0
3572,count_fp_1524,0
3573,count_fp_1525,0
3574,count_fp_1526,0
3575,count_fp_1527,0
3576,count_fp_1528,0
3577,count_fp_1529,0
3578,count_fp_1530,0
3579,count_fp_1531,0
3580,count_fp_1532,0
3581,count_fp_1533,0
3582,count_fp_1534,0
3583,count_fp_1535,0
3584,count_fp_1536,0
3585,count_fp_1537,0
3586,count_fp_1538,0
3587,count_fp_1539,0
3588,count_fp_1540,0
3589,count_fp_1541,0
3590,count_fp_1542,0
3591,count_fp_1543,0
3592,count_fp_1544,0
3593,count_fp_1545,0
3594,count_fp_1546,0
3595,count_fp_1547,0
3596,count_fp_1548,0
3597,count_fp_1549,0
3598,count_fp_1550,0
3599,count_fp_1551,0
3600,count_fp_1552,0
3601,count_fp_1553,0
3602,count_fp_1554,0
3603,count_fp_1555,0
3604,count_fp_1556,0
3605,count_fp_1557,0
3606,count_fp_1558,0
3607,count_fp_1559,0
3608,count_fp_1560,0
3609,count_fp_1561,0
3610,count_fp_1562,0
3611,count_fp_1563,0
3612,count_fp_1564,0
3613,count_fp_1565,0
3614,count_fp_1566,0
3615,count_fp_1567,0
3616,count_fp_1568,0
3617,count_fp_1569,0
3618,count_fp_1570,0
3619,count_fp_1571,0
3620,count_fp_1572,0
3621,count_fp_1573,0
3622,count_fp_1574,0
3623,count_fp_1575,6
3624,count_fp_1576,0
3625,count_fp_1577,0
3626,count_fp_1578,0
3627,count_fp_1579,0
3628,count_fp_1580,0
3629,count_fp_1581,0
3630,count_fp_1582,0
3631,count_fp_1583,0
3632,count_fp_1584,0
3633,count_fp_1585,0
3634,count_fp_1586,0
3635,count_fp_1587,0
3636,count_fp_1588,0
3637,count_fp_1589,0
3638,count_fp_1590,0
3639,count_fp_1591,0
3640,count_fp_1592,0
3641,count_fp_1593,0
3642,count_fp_1594,0
3643,count_fp_1595,0
3644,count_fp_1596,0
3645,count_fp_1597,0
3646,count_fp_1598,0
3647,count_fp_1599,0
3648,count_fp_1600,0
3649,count_fp_1601,0
3650,count_fp_1602,0
3651,count_fp_1603,0
3652,count_fp_1604,0
3653,count_fp_1605,0
3654,count_fp_1606,0
3655,count_fp_1607,0
3656,count_fp_1608,0
3657,count_fp_1609,0
3658,count_fp_1610,0
3659,count_fp_1611,0
3660,count_fp_1612,0
3661,count_fp_1613,0
3662,count_fp_1614,0
3663,count_fp_1615,0
3664,count_fp_1616,0
3665,count_fp_1617,0
3666,count_fp_1618,0
3667,count_fp_1619,0
3668,count_fp_1620,2
3669,count_fp_1621,0
3670,count_fp_1622,0
3671,count_fp_1623,0
3672,count_fp_1624,0
3673,count_fp_1625,0
3674,count_fp_1626,0
3675,count_fp_1627,0
3676,count_fp_1628,0
3677,count_fp_1629,0
3678,count_fp_1630,0
3679,count_fp_1631,0
3680,count_fp_1632,0
3681,count_fp_1633,0
3682,count_fp_1634,0
3683,count_fp_1635,0
3684,count_fp_1636,0
3685,count_fp_1637,0
3686,count_fp_1638,0
3687,count_fp_1639,0
3688,count_fp_1640,0
3689,count_fp_1641,0
3690,count_fp_1642,0
3691,count_fp_1643,0
3692,count_fp_1644,0
3693,count_fp_1645,0
3694,count_fp_1646,0
3695,count_fp_1647,0
3696,count_fp_1648,0
3697,count_fp_1649,0
3698,count_fp_1650,0
3699,count_fp_1651,0
3700,count_fp_1652,0
3701,count_fp_1653,0
3702,count_fp_1654,0
3703,count_fp_1655,0
3704,count_fp_1656,0
3705,count_fp_1657,0
3706,count_fp_1658,0
3707,count_fp_1659,0
3708,count_fp_1660,0
3709,count_fp_1661,0
3710,count_fp_1662,2
3711,count_fp_1663,0
3712,count_fp_1664,0
3713,count_fp_1665,0
3714,count_fp_1666,0
3715,count_fp_1667,0
3716,count_fp_1668,0
3717,count_fp_1669,0
3718,count_fp_1670,0
3719,count_fp_1671,0
3720,count_fp_1672,0
3721,count_fp_1673,0
3722,count_fp_1674,0
3723,count_fp_1675,0
3724,count_fp_1676,0
3725,count_fp_1677,0
3726,count_fp_1678,0
3727,count_fp_1679,0
3728,count_fp_1680,0
3729,count_fp_1681,0
3730,count_fp_1682,0
3731,count_fp_1683,0
3732,count_fp_1684,0
3733,count_fp_1685,0
3734,count_fp_1686,0
3735,count_fp_1687,0
3736,count_fp_1688,0
3737,count_fp_1689,8
3738,count_fp_1690,0
3739,count_fp_1691,0
3740,count_fp_1692,0
3741,count_fp_1693,0
3742,count_fp_1694,0
3743,count_fp_1695,0
3744,count_fp_1696,0
3745,count_fp_1697,0
3746,count_fp_1698,0
3747,count_fp_1699,0
3748,count_fp_1700,0
3749,count_fp_1701,0
3750,count_fp_1702,0
3751,count_fp_1703,0
3752,count_fp_1704,0
3753,count_fp_1705,0
3754,count_fp_1706,0
3755,count_fp_1707,0
3756,count_fp_1708,0
3757,count_fp_1709,0
3758,count_fp_1710,0
3759,count_fp_1711,0
3760,count_fp_1712,0
3761,count_fp_1713,0
3762,count_fp_1714,0
3763,count_fp_1715,0
3764,count_fp_1716,0
3765,count_fp_1717,0
3766,count_fp_1718,0
3767,count_fp_1719,0
3768,count_fp_1720,0
3769,count_fp_1721,0
3770,count_fp_1722,0
3771,count_fp_1723,0
3772,count_fp_1724,0
3773,count_fp_1725,0
3774,count_fp_1726,0
3775,count_fp_1727,0
3776,count_fp_1728,0
3777,count_fp_1729,0
3778,count_fp_1730,0
3779,count_fp_1731,0
3780,count_fp_1732,0
3781,count_fp_1733,0
3782,count_fp_1734,0
3783,count_fp_1735,0
3784,count_fp_1736,0
3785,count_fp_1737,0
3786,count_fp_1738,1
3787,count_fp_1739,0
3788,count_fp_1740,0
3789,count_fp_1741,0
3790,count_fp_1742,0
3791,count_fp_1743,0
3792,count_fp_1744,0
3793,count_fp_1745,0
3794,count_fp_1746,0
3795,count_fp_1747,0
3796,count_fp_1748,0
3797,count_fp_1749,0
3798,count_fp_1750,15
3799,count_fp_1751,0
3800,count_fp_1752,0
3801,count_fp_1753,0
3802,count_fp_1754,0
3803,count_fp_1755,0
3804,count_fp_1756,0
3805,count_fp_1757,0
3806,count_fp_1758,0
3807,count_fp_1759,0
3808,count_fp_1760,0
3809,count_fp_1761,0
3810,count_fp_1762,0
3811,count_fp_1763,0
3812,count_fp_1764,0
3813,count_fp_1765,0
3814,count_fp_1766,0
3815,count_fp_1767,0
3816,count_fp_1768,0
3817,count_fp_1769,0
3818,count_fp_1770,0
3819,count_fp_1771,0
3820,count_fp_1772,0
3821,count_fp_1773,0
3822,count_fp_1774,0
3823,count_fp_1775,0
3824,count_fp_1776,0
3825,count_fp_1777,0
3826,count_fp_1778,0
3827,count_fp_1779,0
3828,count_fp_1780,0
3829,count_fp_1781,0
3830,count_fp_1782,0
3831,count_fp_1783,5
3832,count_fp_1784,0
3833,count_fp_1785,0
3834,count_fp_1786,0
3835,count_fp_1787,0
3836,count_fp_1788,0
3837,count_fp_1789,0
3838,count_fp_1790,0
3839,count_fp_1791,0
3840,count_fp_1792,0
3841,count_fp_1793,0
3842,count_fp_1794,0
3843,count_fp_1795,0
3844,count_fp_1796,0
3845,count_fp_1797,0
3846,count_fp_1798,0
3847,count_fp_1799,0
3848,count_fp_1800,0
3849,count_fp_1801,0
3850,count_fp_1802,0
3851,count_fp_1803,0
3852,count_fp_1804,0
3853,count_fp_1805,0
3854,count_fp_1806,0
3855,count_fp_1807,0
3856,count_fp_1808,0
3857,count_fp_1809,0
3858,count_fp_1810,0
3859,count_fp_1811,0
3860,count_fp_1812,0
3861,count_fp_1813,0
3862,count_fp_1814,0
3863,count_fp_1815,0
3864,count_fp_1816,0
3865,count_fp_1817,0
3866,count_fp_1818,0
3867,count_fp_1819,0
3868,count_fp_1820,0
3869,count_fp_1821,0
3870,count_fp_1822,0
3871,count_fp_1823,0
3872,count_fp_1824,0
3873,count_fp_1825,0
3874,count_fp_1826,0
3875,count_fp_1827,0
3876,count_fp_1828,0
3877,count_fp_1829,0
3878,count_fp_1830,0
3879,count_fp_1831,0
3880,count_fp_1832,0
3881,count_fp_1833,0
3882,count_fp_1834,0
3883,count_fp_1835,0
3884,count_fp_1836,0
3885,count_fp_1837,0
3886,count_fp_1838,0
3887,count_fp_1839,0
3888,count_fp_1840,0
3889,count_fp_1841,0
3890,count_fp_1842,0
3891,count_fp_1843,0
3892,count_fp_1844,0
3893,count_fp_1845,0
3894,count_fp_1846,0
3895,count_fp_1847,3
3896,count_fp_1848,0
3897,count_fp_1849,0
3898,count_fp_1850,0
3899,count_fp_1851,0
3900,count_fp_1852,0
3901,count_fp_1853,0
3902,count_fp_1854,0
3903,count_fp_1855,0
3904,count_fp_1856,0
3905,count_fp_1857,0
3906,count_fp_1858,0
3907,count_fp_1859,0
3908,count_fp_1860,0
3909,count_fp_1861,0
3910,count_fp_1862,0
3911,count_fp_1863,0
3912,count_fp_1864,0
3913,count_fp_1865,0
3914,count_fp_1866,0
3915,count_fp_1867,0
3916,count_fp_1868,0
3917,count_fp_1869,0
3918,count_fp_1870,0
3919,count_fp_1871,0
3920,count_fp_1872,0
3921,count_fp_1873,8
3922,count_fp_1874,0
3923,count_fp_1875,0
3924,count_fp_1876,7
3925,count_fp_1877,0
3926,count_fp_1878,0
3927,count_fp_1879,0
3928,count_fp_1880,0
3929,count_fp_1881,0
3930,count_fp_1882,0
3931,count_fp_1883,0
3932,count_fp_1884,0
3933,count_fp_1885,0
3934,count_fp_1886,0
3935,count_fp_1887,0
3936,count_fp_1888,0
3937,count_fp_1889,0
3938,count_fp_1890,0
3939,count_fp_1891,0
3940,count_fp_1892,0
3941,count_fp_1893,0
3942,count_fp_1894,0
3943,count_fp_1895,0
3944,count_fp_1896,0
3945,count_fp_1897,0
3946,count_fp_1898,12
3947,count_fp_1899,0
3948,count_fp_1900,0
3949,count_fp_1901,0
3950,count_fp_1902,0
3951,count_fp_1903,0
3952,count_fp_1904,0
3953,count_fp_1905,0
3954,count_fp_1906,0
3955,count_fp_1907,0
3956,count_fp_1908,0
3957,count_fp_1909,0
3958,count_fp_1910,0
3959,count_fp_1911,0
3960,count_fp_1912,0
3961,count_fp_1913,0
3962,count_fp_1914,0
3963,count_fp_1915,0
3964,count_fp_1916,0
3965,count_fp_1917,0
3966,count_fp_1918,0
3967,count_fp_1919,0
3968,count_fp_1920,0
3969,count_fp_1921,0
3970,count_fp_1922,0
3971,count_fp_1923,0
3972,count_fp_1924,0
3973,count_fp_1925,0
3974,count_fp_1926,0
3975,count_fp_1927,0
3976,count_fp_1928,0
3977,count_fp_1929,0
3978,count_fp_1930,0
3979,count_fp_1931,0
3980,count_fp_1932,0
3981,count_fp_1933,0
3982,count_fp_1934,0
3983,count_fp_1935,0
3984,count_fp_1936,0
3985,count_fp_1937,0
3986,count_fp_1938,0
3987,count_fp_1939,0
3988,count_fp_1940,0
3989,count_fp_1941,0
3990,count_fp_1942,0
3991,count_fp_1943,0
3992,count_fp_1944,0
3993,count_fp_1945,0
3994,count_fp_1946,2
3995,count_fp_1947,0
3996,count_fp_1948,0
3997,count_fp_1949,0
3998,count_fp_1950,0
3999,count_fp_1951,0
4000,count_fp_1952,0
4001,count_fp_1953,0
4002,count_fp_1954,0
4003,count_fp_1955,0
4004,count_fp_1956,0
4005,count_fp_1957,0
4006,count_fp_1958,0
4007,count_fp_1959,0
4008,count_fp_1960,0
4009,count_fp_1961,0
4010,count_fp_1962,0
4011,count_fp_1963,0
4012,count_fp_1964,0
4013,count_fp_1965,0
4014,count_fp_1966,0
4015,count_fp_1967,0
4016,count_fp_1968,0
4017,count_fp_1969,0
4018,count_fp_1970,0
4019,count_fp_1971,0
4020,count_fp_1972,0
4021,count_fp_1973,0
4022,count_fp_1974,0
4023,count_fp_1975,0
4024,count_fp_1976,0
4025,count_fp_1977,0
4026,count_fp_1978,0
4027,count_fp_1979,0
4028,count_fp_1980,0
4029,count_fp_1981,0
4030,count_fp_1982,0
4031,count_fp_1983,0
4032,count_fp_1984,0
4033,count_fp_1985,0
4034,count_fp_1986,0
4035,count_fp_1987,0
4036,count_fp_1988,0
4037,count_fp_1989,0
4038,count_fp_1990,0
4039,count_fp_1991,0
4040,count_fp_1992,0
4041,count_fp_1993,0
4042,count_fp_1994,0
4043,count_fp_1995,0
4044,count_fp_1996,0
4045,count_fp_1997,0
4046,count_fp_1998,0
4047,count_fp_1999,0
4048,count_fp_2000,0
4049,count_fp_2001,0
4050,count_fp_2002,0
4051,count_fp_2003,0
4052,count_fp_2004,0
4053,count_fp_2005,0
4054,count_fp_2006,0
4055,count_fp_2007,0
4056,count_fp_2008,0
4057,count_fp_2009,0
4058,count_fp_2010,0
4059,count_fp_2011,0
4060,count_fp_2012,0
4061,count_fp_2013,0
4062,count_fp_2014,0
4063,count_fp_2015,0
4064,count_fp_2016,0
4065,count_fp_2017,0
4066,count_fp_2018,0
4067,count_fp_2019,0
4068,count_fp_2020,0
4069,count_fp_2021,0
4070,count_fp_2022,0
4071,count_fp_2023,0
4072,count_fp_2024,0
4073,count_fp_2025,0
4074,count_fp_2026,0
4075,count_fp_2027,0
4076,count_fp_2028,0
4077,count_fp_2029,0
4078,count_fp_2030,0
4079,count_fp_2031,0
4080,count_fp_2032,0
4081,count_fp_2033,0
4082,count_fp_2034,0
4083,count_fp_2035,0
4084,count_fp_2036,0
4085,count_fp_2037,0
4086,count_fp_2038,0
4087,count_fp_2039,0
4088,count_fp_2040,0
4089,count_fp_2041,0
4090,count_fp_2042,0
4091,count_fp_2043,0
4092,count_fp_2044,0
4093,count_fp_2045,0
4094,count_fp_2046,0
4095,count_fp_2047,0
4096,AD2D1,0
4097,AD2D2,0
4098,AD2D3,0
4099,AD2D4,0
4100,AD2D5,0
4101,AD2D6,0
4102,AD2D7,1
4103,AD2D8,0
4104,AD2D9,0
4105,AD2D10,0
4106,AD2D11,0
4107,AD2D12,0
4108,AD2D13,0
4109,AD2D14,0
4110,AD2D15,0
4111,AD2D16,0
4112,AD2D17,0
4113,AD2D18,0
4114,AD2D19,0
4115,AD2D20,0
4116,AD2D21,0
4117,AD2D22,0
4118,AD2D23,0
4119,AD2D24,0
4120,AD2D25,0
4121,AD2D26,0
4122,AD2D27,0
4123,AD2D28,0
4124,AD2D29,0
4125,AD2D30,0
4126,AD2D31,0
4127,AD2D32,0
4128,AD2D33,0
4129,AD2D34,0
4130,AD2D35,0
4131,AD2D36,0
4132,AD2D37,0
4133,AD2D38,0
4134,AD2D39,0
4135,AD2D40,0
4136,AD2D41,0
4137,AD2D42,0
4138,AD2D43,0
4139,AD2D44,0
4140,AD2D45,0
4141,AD2D46,0
4142,AD2D47,0
4143,AD2D48,0
4144,AD2D49,0
4145,AD2D50,0
4146,AD2D51,0
4147,AD2D52,0
4148,AD2D53,0
4149,AD2D54,0
4150,AD2D55,0
4151,AD2D56,0
4152,AD2D57,0
4153,AD2D58,0
4154,AD2D59,0
4155,AD2D60,0
4156,AD2D61,0
4157,AD2D62,0
4158,AD2D63,0
4159,AD2D64,0
4160,AD2D65,0
4161,AD2D66,0
4162,AD2D67,0
4163,AD2D68,0
4164,AD2D69,0
4165,AD2D70,0
4166,AD2D71,0
4167,AD2D72,0
4168,AD2D73,0
4169,AD2D74,0
4170,AD2D75,0
4171,AD2D76,0
4172,AD2D77,0
4173,AD2D78,0
4174,AD2D79,0
4175,AD2D80,0
4176,AD2D81,0
4177,AD2D82,0
4178,AD2D83,0
4179,AD2D84,0
4180,AD2D85,0
4181,AD2D86,0
4182,AD2D87,0
4183,AD2D88,0
4184,AD2D89,0
4185,AD2D90,0
4186,AD2D91,0
4187,AD2D92,0
4188,AD2D93,0
4189,AD2D94,0
4190,AD2D95,0
4191,AD2D96,0
4192,AD2D97,0
4193,AD2D98,0
4194,AD2D99,0
4195,AD2D100,0
4196,AD2D101,0
4197,AD2D102,0
4198,AD2D103,0
4199,AD2D104,0
4200,AD2D105,0
4201,AD2D106,0
4202,AD2D107,0
4203,AD2D108,0
4204,AD2D109,0
4205,AD2D110,0
4206,AD2D111,0
4207,AD2D112,0
4208,AD2D113,0
4209,AD2D114,0
4210,AD2D115,0
4211,AD2D116,0
4212,AD2D117,0
4213,AD2D118,0
4214,AD2D119,0
4215,AD2D120,0
4216,AD2D121,0
4217,AD2D122,0
4218,AD2D123,0
4219,AD2D124,0
4220,AD2D125,0
4221,AD2D126,0
4222,AD2D127,0
4223,AD2D128,0
4224,AD2D129,0
4225,AD2D130,0
4226,AD2D131,0
4227,AD2D132,0
4228,AD2D133,0
4229,AD2D134,0
4230,AD2D135,0
4231,AD2D136,0
4232,AD2D137,0
4233,AD2D138,0
4234,AD2D139,0
4235,AD2D140,0
4236,AD2D141,0
4237,AD2D142,0
4238,AD2D143,0
4239,AD2D144,0
4240,AD2D145,0
4241,AD2D146,0
4242,AD2D147,0
4243,AD2D148,0
4244,AD2D149,0
4245,AD2D150,0
4246,AD2D151,0
4247,AD2D152,0
4248,AD2D153,0
4249,AD2D154,0
4250,AD2D155,0
4251,AD2D156,0
4252,AD2D157,0
4253,AD2D158,0
4254,AD2D159,0
4255,AD2D160,0
4256,AD2D161,0
4257,AD2D162,0
4258,AD2D163,0
4259,AD2D164,0
